,document_id,last,first,state_dst,year,filing_date
221,20018709,Green,Mark Dr,TN07,2021,2021-05-10
222,20018933,Green,Mark Dr,TN07,2021,2021-06-17
223,20018798,Green,Mark Dr,TN07,2021,2021-06-07
224,20019043,Green,Mark Dr,TN07,2021,2021-07-13
225,20019349,Green,Mark Dr,TN07,2021,2021-08-23
226,20019543,Green,Mark Dr,TN07,2021,2021-09-30
227,20019435,Green,Mark Dr,TN07,2021,2021-09-23
228,20018065,Green,Mark Dr,TN07,2021,2021-03-05
229,20018727,Greene,Marjorie Taylor,GA14,2021,2021-05-12
230,20019606,Green,Mark Dr,TN07,2021,2021-10-18
231,20019780,Green,Mark Dr,TN07,2021,2021-11-18
232,20018905,Greene,Marjorie Taylor,GA14,2021,2021-06-11
233,20019654,Green,Mark Dr,TN07,2021,2021-10-26
234,20018953,Greene,Marjorie Taylor,GA14,2021,2021-06-21
235,20019691,Greene,Marjorie Taylor,GA14,2021,2021-10-26
236,20019266,Greene,Marjorie Taylor,GA14,2021,2021-08-09
237,20019421,Greene,Marjorie Taylor,GA14,2021,2021-09-03
238,20018935,Greene,Marjorie Taylor,GA14,2021,2021-06-17
239,20019547,Greene,Marjorie Taylor,GA14,2021,2021-09-30
240,20019872,Greene,Marjorie Taylor,GA14,2021,2021-11-22
241,20019231,Greene,Marjorie Taylor,GA14,2021,2021-08-04
242,20020046,Greene,Marjorie Taylor,GA14,2021,2021-12-21
243,20020029,Grijalva,Raúl M.,AZ03,2021,2021-12-15
244,20019140,Grijalva,Raúl M.,AZ03,2021,2021-07-22
245,20018243,Greene,Marjorie Taylor,GA14,2021,2021-02-19
246,20019091,Grijalva,Raúl M.,AZ03,2021,2021-07-14
247,20019676,Guest,Michael Patrick,MS03,2021,2021-11-03
248,20020062,Grijalva,Raúl M.,AZ03,2021,2021-12-20
249,20018029,Hern,Kevin,OK01,2021,2021-01-15
250,20018232,Hern,Kevin,OK01,2021,2021-02-17
251,20018550,Hern,Kevin,OK01,2021,2021-04-09
252,20018400,Hern,Kevin,OK01,2021,2021-03-15
253,20019183,Hern,Kevin,OK01,2021,2021-07-30
254,20018757,Hern,Kevin,OK01,2021,2021-05-17
255,20019490,Hern,Kevin,OK01,2021,2021-09-15
256,20019089,Hern,Kevin,OK01,2021,2021-07-14
257,20019288,Higgins,Brian,NY26,2021,2021-08-11
258,20019289,Higgins,Brian,NY26,2021,2021-08-11
259,20019334,Hern,Kevin,OK01,2021,2021-09-15
260,20018919,Hern,Kevin,OK01,2021,2021-06-15
261,20018570,Hill,James French,AR02,2021,2021-04-27
262,20019594,Hern,Kevin,OK01,2021,2021-10-07
263,20019762,Hern,Kevin,OK01,2021,2021-11-05
264,20019983,Hern,Kevin,OK01,2021,2021-12-09
265,20018521,Hinson Arenholz,Ashley,IA01,2021,2021-04-05
266,20019805,Jacobs,Christopher L.,NY27,2021,2021-12-02
267,20018037,Jacobs,Christopher L.,NY27,2021,2021-02-10
268,20018738,Jacobs,Christopher L.,NY27,2021,2021-06-01
269,20019461,Jacobs,Christopher L.,NY27,2021,2021-09-14
270,20019675,Jacobs,Christopher L.,NY27,2021,2021-10-25
271,20018954,Jacobs,Christopher L.,NY27,2021,2021-07-08
272,20019144,Jacobs,Christopher L.,NY27,2021,2021-08-13
273,20018354,Jacobs,Sara,CA53,2021,2021-03-12
274,20019355,Jacobs,Christopher L.,NY27,2021,2021-09-03
275,20018205,Jacobs,Christopher L.,NY27,2021,2021-02-17
276,20019344,Jacobs,Sara,CA53,2021,2021-08-17
277,20018555,Jeffries,Hakeem S.,NY08,2021,2021-04-10
278,20018596,Jeffries,Hakeem S.,NY08,2021,2021-04-16
279,20018793,Jeffries,Hakeem S.,NY08,2021,2021-05-30
280,20018554,Jeffries,Hakeem S.,NY08,2021,2021-04-10
281,20018630,Jeffries,Hakeem S.,NY08,2021,2021-04-25
282,20018865,Jacobs,Sara,CA53,2021,2021-07-02
283,20018692,Joyce,David P.,OH14,2021,2021-07-27
284,20019116,Keating,William R.,MA09,2021,2021-07-20
285,20018875,Keating,William R.,MA09,2021,2021-06-15
286,20018720,Jacobs,Sara,CA53,2021,2021-05-28
287,20019546,Joyce,David P.,OH14,2021,2021-09-30
288,20018465,Keating,William R.,MA09,2021,2021-04-27
289,20017921,Langevin,James R.,RI02,2021,2021-01-08
290,20018127,Langevin,James R.,RI02,2021,2021-02-17
291,20018638,Langevin,James R.,RI02,2021,2021-05-13
292,20019035,Langevin,James R.,RI02,2021,2021-07-07
293,20019445,Langevin,James R.,RI02,2021,2021-09-13
